date,time,origin,destination,ridership
2025-06-25,11:00,Woodlands CIQ,JB Sentral,324
2025-06-25,12:00,JB Sentral,Woodlands CIQ,191
2025-06-25,12:00,Woodlands CIQ,JB Sentral,320
2025-06-25,13:00,Woodlands CIQ,JB Sentral,324
2025-06-25,14:00,JB Sentral,Woodlands CIQ,328
2025-06-25,15:00,JB Sentral,Woodlands CIQ,325
2025-06-25,15:00,Woodlands CIQ,JB Sentral,250
2025-06-25,16:00,JB Sentral,Woodlands CIQ,325
2025-06-25,16:00,Woodlands CIQ,JB Sentral,143
2025-06-25,17:00,JB Sentral,Woodlands CIQ,321
2025-06-25,17:00,Woodlands CIQ,JB Sentral,211
2025-06-25,18:00,Woodlands CIQ,JB Sentral,320
2025-06-25,19:00,JB Sentral,Woodlands CIQ,321
2025-06-25,20:00,JB Sentral,Woodlands CIQ,322
2025-06-25,20:00,Woodlands CIQ,JB Sentral,320
2025-06-25,21:00,JB Sentral,Woodlands CIQ,320
2025-06-25,21:00,Woodlands CIQ,JB Sentral,325
2025-06-25,22:00,JB Sentral,Woodlands CIQ,320
2025-06-25,22:00,Woodlands CIQ,JB Sentral,146
2025-06-25,23:00,Woodlands CIQ,JB Sentral,33
2025-06-26,05:00,JB Sentral,Woodlands CIQ,640
2025-06-26,06:00,JB Sentral,Woodlands CIQ,640
2025-06-26,07:00,JB Sentral,Woodlands CIQ,640
2025-06-26,08:00,JB Sentral,Woodlands CIQ,320
2025-06-26,08:00,Woodlands CIQ,JB Sentral,322
2025-06-26,09:00,Woodlands CIQ,JB Sentral,322
2025-06-26,10:00,JB Sentral,Woodlands CIQ,317
2025-06-26,11:00,JB Sentral,Woodlands CIQ,245
2025-06-26,11:00,Woodlands CIQ,JB Sentral,322
2025-06-26,12:00,JB Sentral,Woodlands CIQ,205
2025-06-26,12:00,Woodlands CIQ,JB Sentral,320
2025-06-26,13:00,Woodlands CIQ,JB Sentral,325
2025-06-26,14:00,JB Sentral,Woodlands CIQ,307
2025-06-26,15:00,JB Sentral,Woodlands CIQ,325
2025-06-26,15:00,Woodlands CIQ,JB Sentral,326
2025-06-26,16:00,JB Sentral,Woodlands CIQ,323
2025-06-26,16:00,Woodlands CIQ,JB Sentral,208
2025-06-26,17:00,JB Sentral,Woodlands CIQ,320
2025-06-26,17:00,Woodlands CIQ,JB Sentral,305
2025-06-26,18:00,Woodlands CIQ,JB Sentral,320
2025-06-26,19:00,JB Sentral,Woodlands CIQ,320
2025-06-26,20:00,JB Sentral,Woodlands CIQ,321
2025-06-26,20:00,Woodlands CIQ,JB Sentral,320
2025-06-26,21:00,JB Sentral,Woodlands CIQ,320
2025-06-26,21:00,Woodlands CIQ,JB Sentral,322
2025-06-26,22:00,JB Sentral,Woodlands CIQ,320
2025-06-26,22:00,Woodlands CIQ,JB Sentral,323
2025-06-26,23:00,Woodlands CIQ,JB Sentral,62
2025-06-27,05:00,JB Sentral,Woodlands CIQ,636
2025-06-27,06:00,JB Sentral,Woodlands CIQ,640
2025-06-27,07:00,JB Sentral,Woodlands CIQ,640
2025-06-27,08:00,JB Sentral,Woodlands CIQ,323
2025-06-27,08:00,Woodlands CIQ,JB Sentral,322
2025-06-27,09:00,Woodlands CIQ,JB Sentral,320
2025-06-27,10:00,JB Sentral,Woodlands CIQ,324
2025-06-27,11:00,JB Sentral,Woodlands CIQ,323
2025-06-27,11:00,Woodlands CIQ,JB Sentral,323
2025-06-27,12:00,JB Sentral,Woodlands CIQ,298
2025-06-27,12:00,Woodlands CIQ,JB Sentral,323
2025-06-27,13:00,Woodlands CIQ,JB Sentral,329
2025-06-27,14:00,JB Sentral,Woodlands CIQ,323
2025-06-27,15:00,JB Sentral,Woodlands CIQ,329
2025-06-27,15:00,Woodlands CIQ,JB Sentral,326
2025-06-27,16:00,JB Sentral,Woodlands CIQ,324
2025-06-27,16:00,Woodlands CIQ,JB Sentral,325
2025-06-27,17:00,JB Sentral,Woodlands CIQ,323
2025-06-27,17:00,Woodlands CIQ,JB Sentral,323
2025-06-27,18:00,Woodlands CIQ,JB Sentral,324
2025-06-27,19:00,JB Sentral,Woodlands CIQ,321
2025-06-27,20:00,JB Sentral,Woodlands CIQ,320
2025-06-27,20:00,Woodlands CIQ,JB Sentral,320
2025-06-27,21:00,JB Sentral,Woodlands CIQ,321
2025-06-27,21:00,Woodlands CIQ,JB Sentral,322
2025-06-27,22:00,JB Sentral,Woodlands CIQ,322
2025-06-27,22:00,Woodlands CIQ,JB Sentral,320
2025-06-27,23:00,Woodlands CIQ,JB Sentral,321
2025-06-28,05:00,JB Sentral,Woodlands CIQ,185
2025-06-28,06:00,JB Sentral,Woodlands CIQ,304
2025-06-28,07:00,JB Sentral,Woodlands CIQ,620
2025-06-28,08:00,JB Sentral,Woodlands CIQ,322
2025-06-28,08:00,Woodlands CIQ,JB Sentral,322
2025-06-28,09:00,Woodlands CIQ,JB Sentral,320
2025-06-28,10:00,JB Sentral,Woodlands CIQ,323
2025-06-28,11:00,JB Sentral,Woodlands CIQ,327
2025-06-28,11:00,Woodlands CIQ,JB Sentral,324
2025-06-28,12:00,JB Sentral,Woodlands CIQ,324
2025-06-28,12:00,Woodlands CIQ,JB Sentral,324
2025-06-28,13:00,Woodlands CIQ,JB Sentral,321
2025-06-28,14:00,JB Sentral,Woodlands CIQ,324
2025-06-28,15:00,JB Sentral,Woodlands CIQ,324
2025-06-28,15:00,Woodlands CIQ,JB Sentral,323
2025-06-28,16:00,JB Sentral,Woodlands CIQ,322
2025-06-28,16:00,Woodlands CIQ,JB Sentral,326
2025-06-28,17:00,JB Sentral,Woodlands CIQ,323
2025-06-28,17:00,Woodlands CIQ,JB Sentral,327
2025-06-28,18:00,Woodlands CIQ,JB Sentral,323
2025-06-28,19:00,JB Sentral,Woodlands CIQ,322
2025-06-28,20:00,JB Sentral,Woodlands CIQ,321
2025-06-28,20:00,Woodlands CIQ,JB Sentral,241
2025-06-28,21:00,JB Sentral,Woodlands CIQ,320
2025-06-28,21:00,Woodlands CIQ,JB Sentral,225
2025-06-28,22:00,JB Sentral,Woodlands CIQ,320
2025-06-28,22:00,Woodlands CIQ,JB Sentral,274
2025-06-28,23:00,Woodlands CIQ,JB Sentral,140
2025-06-29,05:00,JB Sentral,Woodlands CIQ,138
2025-06-29,06:00,JB Sentral,Woodlands CIQ,138
2025-06-29,07:00,JB Sentral,Woodlands CIQ,326
2025-06-29,08:00,JB Sentral,Woodlands CIQ,322
2025-06-29,08:00,Woodlands CIQ,JB Sentral,321
2025-06-29,09:00,Woodlands CIQ,JB Sentral,321
2025-06-29,10:00,JB Sentral,Woodlands CIQ,326
2025-06-29,11:00,JB Sentral,Woodlands CIQ,323
2025-06-29,11:00,Woodlands CIQ,JB Sentral,322
2025-06-29,12:00,JB Sentral,Woodlands CIQ,325
2025-06-29,12:00,Woodlands CIQ,JB Sentral,323
2025-06-29,13:00,Woodlands CIQ,JB Sentral,324
2025-06-29,14:00,JB Sentral,Woodlands CIQ,325
2025-06-29,15:00,JB Sentral,Woodlands CIQ,321
2025-06-29,15:00,Woodlands CIQ,JB Sentral,175
2025-06-29,16:00,JB Sentral,Woodlands CIQ,320
2025-06-29,16:00,Woodlands CIQ,JB Sentral,114
2025-06-29,17:00,JB Sentral,Woodlands CIQ,323
2025-06-29,17:00,Woodlands CIQ,JB Sentral,157
2025-06-29,18:00,Woodlands CIQ,JB Sentral,97
2025-06-29,19:00,JB Sentral,Woodlands CIQ,322
2025-06-29,20:00,JB Sentral,Woodlands CIQ,322
2025-06-29,20:00,Woodlands CIQ,JB Sentral,102
2025-06-29,21:00,JB Sentral,Woodlands CIQ,320
2025-06-29,21:00,Woodlands CIQ,JB Sentral,115
2025-06-29,22:00,JB Sentral,Woodlands CIQ,320
2025-06-29,22:00,Woodlands CIQ,JB Sentral,39
2025-06-29,23:00,Woodlands CIQ,JB Sentral,21
2025-06-30,05:00,JB Sentral,Woodlands CIQ,640
2025-06-30,06:00,JB Sentral,Woodlands CIQ,640
2025-06-30,07:00,JB Sentral,Woodlands CIQ,640
2025-06-30,08:00,JB Sentral,Woodlands CIQ,320
2025-06-30,08:00,Woodlands CIQ,JB Sentral,320
2025-06-30,09:00,Woodlands CIQ,JB Sentral,320
2025-06-30,10:00,JB Sentral,Woodlands CIQ,324
2025-06-30,11:00,JB Sentral,Woodlands CIQ,250
2025-06-30,11:00,Woodlands CIQ,JB Sentral,323
2025-06-30,12:00,JB Sentral,Woodlands CIQ,233
2025-06-30,12:00,Woodlands CIQ,JB Sentral,325
2025-06-30,13:00,Woodlands CIQ,JB Sentral,203
2025-06-30,14:00,JB Sentral,Woodlands CIQ,324
2025-06-30,15:00,JB Sentral,Woodlands CIQ,323
2025-06-30,15:00,Woodlands CIQ,JB Sentral,83
2025-06-30,16:00,JB Sentral,Woodlands CIQ,324
2025-06-30,16:00,Woodlands CIQ,JB Sentral,68
2025-06-30,17:00,JB Sentral,Woodlands CIQ,324
2025-06-30,17:00,Woodlands CIQ,JB Sentral,129
2025-06-30,18:00,Woodlands CIQ,JB Sentral,320
2025-06-30,19:00,JB Sentral,Woodlands CIQ,320
2025-06-30,20:00,JB Sentral,Woodlands CIQ,320
2025-06-30,20:00,Woodlands CIQ,JB Sentral,323
2025-06-30,21:00,JB Sentral,Woodlands CIQ,322
2025-06-30,21:00,Woodlands CIQ,JB Sentral,222
2025-06-30,22:00,JB Sentral,Woodlands CIQ,320
2025-06-30,22:00,Woodlands CIQ,JB Sentral,81
2025-06-30,23:00,Woodlands CIQ,JB Sentral,33
2025-07-01,05:00,JB Sentral,Woodlands CIQ,640
2025-07-01,06:00,JB Sentral,Woodlands CIQ,640
2025-07-01,07:00,JB Sentral,Woodlands CIQ,640
2025-07-01,08:00,JB Sentral,Woodlands CIQ,320
2025-07-01,08:00,Woodlands CIQ,JB Sentral,320
2025-07-01,09:00,Woodlands CIQ,JB Sentral,320
2025-07-01,10:00,JB Sentral,Woodlands CIQ,301
2025-07-01,11:00,JB Sentral,Woodlands CIQ,233
2025-07-01,11:00,Woodlands CIQ,JB Sentral,321
2025-07-01,12:00,JB Sentral,Woodlands CIQ,150
2025-07-01,12:00,Woodlands CIQ,JB Sentral,322
2025-07-01,13:00,Woodlands CIQ,JB Sentral,142
2025-07-01,14:00,JB Sentral,Woodlands CIQ,197
2025-07-01,15:00,JB Sentral,Woodlands CIQ,323
2025-07-01,15:00,Woodlands CIQ,JB Sentral,105
2025-07-01,16:00,JB Sentral,Woodlands CIQ,323
2025-07-01,16:00,Woodlands CIQ,JB Sentral,85
2025-07-01,17:00,JB Sentral,Woodlands CIQ,322
2025-07-01,17:00,Woodlands CIQ,JB Sentral,180
2025-07-01,18:00,Woodlands CIQ,JB Sentral,320
2025-07-01,19:00,JB Sentral,Woodlands CIQ,322
2025-07-01,20:00,JB Sentral,Woodlands CIQ,321
2025-07-01,20:00,Woodlands CIQ,JB Sentral,320
2025-07-01,21:00,JB Sentral,Woodlands CIQ,320
2025-07-01,21:00,Woodlands CIQ,JB Sentral,214
2025-07-01,22:00,JB Sentral,Woodlands CIQ,199
2025-07-01,22:00,Woodlands CIQ,JB Sentral,111
2025-07-01,23:00,Woodlands CIQ,JB Sentral,36
2025-07-02,05:00,JB Sentral,Woodlands CIQ,640
2025-07-02,06:00,JB Sentral,Woodlands CIQ,640
2025-07-02,07:00,JB Sentral,Woodlands CIQ,640
2025-07-02,08:00,JB Sentral,Woodlands CIQ,320
2025-07-02,08:00,Woodlands CIQ,JB Sentral,321
2025-07-02,09:00,Woodlands CIQ,JB Sentral,320
2025-07-02,10:00,JB Sentral,Woodlands CIQ,304
2025-07-02,11:00,JB Sentral,Woodlands CIQ,169
2025-07-02,11:00,Woodlands CIQ,JB Sentral,323
2025-07-02,12:00,JB Sentral,Woodlands CIQ,143
2025-07-02,12:00,Woodlands CIQ,JB Sentral,322
2025-07-02,13:00,Woodlands CIQ,JB Sentral,174
2025-07-02,14:00,JB Sentral,Woodlands CIQ,181
2025-07-02,15:00,JB Sentral,Woodlands CIQ,322
2025-07-02,15:00,Woodlands CIQ,JB Sentral,89
2025-07-02,16:00,JB Sentral,Woodlands CIQ,323
2025-07-02,16:00,Woodlands CIQ,JB Sentral,56
2025-07-02,17:00,JB Sentral,Woodlands CIQ,324
2025-07-02,17:00,Woodlands CIQ,JB Sentral,203
2025-07-02,18:00,Woodlands CIQ,JB Sentral,320
2025-07-02,19:00,JB Sentral,Woodlands CIQ,321
2025-07-02,20:00,JB Sentral,Woodlands CIQ,321
2025-07-02,20:00,Woodlands CIQ,JB Sentral,306
2025-07-02,21:00,JB Sentral,Woodlands CIQ,320
2025-07-02,21:00,Woodlands CIQ,JB Sentral,309
2025-07-02,22:00,JB Sentral,Woodlands CIQ,198
2025-07-02,22:00,Woodlands CIQ,JB Sentral,150
2025-07-02,23:00,Woodlands CIQ,JB Sentral,39
2025-07-03,05:00,JB Sentral,Woodlands CIQ,640
2025-07-03,06:00,JB Sentral,Woodlands CIQ,640
2025-07-03,07:00,JB Sentral,Woodlands CIQ,640
2025-07-03,08:00,JB Sentral,Woodlands CIQ,320
2025-07-03,08:00,Woodlands CIQ,JB Sentral,320
2025-07-03,09:00,Woodlands CIQ,JB Sentral,323
2025-07-03,10:00,JB Sentral,Woodlands CIQ,268
2025-07-03,11:00,JB Sentral,Woodlands CIQ,172
2025-07-03,11:00,Woodlands CIQ,JB Sentral,321
2025-07-03,12:00,JB Sentral,Woodlands CIQ,168
2025-07-03,12:00,Woodlands CIQ,JB Sentral,322
2025-07-03,13:00,Woodlands CIQ,JB Sentral,223
2025-07-03,14:00,JB Sentral,Woodlands CIQ,196
2025-07-03,15:00,JB Sentral,Woodlands CIQ,308
2025-07-03,15:00,Woodlands CIQ,JB Sentral,129
2025-07-03,16:00,JB Sentral,Woodlands CIQ,320
2025-07-03,16:00,Woodlands CIQ,JB Sentral,93
2025-07-03,17:00,JB Sentral,Woodlands CIQ,323
2025-07-03,17:00,Woodlands CIQ,JB Sentral,245
2025-07-03,18:00,Woodlands CIQ,JB Sentral,320
2025-07-03,19:00,JB Sentral,Woodlands CIQ,320
2025-07-03,20:00,JB Sentral,Woodlands CIQ,320
2025-07-03,20:00,Woodlands CIQ,JB Sentral,320
2025-07-03,21:00,JB Sentral,Woodlands CIQ,320
2025-07-03,21:00,Woodlands CIQ,JB Sentral,321
2025-07-03,22:00,JB Sentral,Woodlands CIQ,225
2025-07-03,22:00,Woodlands CIQ,JB Sentral,243
2025-07-03,23:00,Woodlands CIQ,JB Sentral,57
2025-07-04,05:00,JB Sentral,Woodlands CIQ,638
2025-07-04,06:00,JB Sentral,Woodlands CIQ,640
2025-07-04,07:00,JB Sentral,Woodlands CIQ,640
2025-07-04,08:00,JB Sentral,Woodlands CIQ,320
2025-07-04,08:00,Woodlands CIQ,JB Sentral,322
2025-07-04,09:00,Woodlands CIQ,JB Sentral,321
2025-07-04,10:00,JB Sentral,Woodlands CIQ,234
2025-07-04,11:00,JB Sentral,Woodlands CIQ,139
2025-07-04,11:00,Woodlands CIQ,JB Sentral,324
2025-07-04,12:00,JB Sentral,Woodlands CIQ,141
2025-07-04,12:00,Woodlands CIQ,JB Sentral,324
2025-07-04,13:00,Woodlands CIQ,JB Sentral,324
2025-07-04,14:00,JB Sentral,Woodlands CIQ,192
2025-07-04,15:00,JB Sentral,Woodlands CIQ,288
2025-07-04,15:00,Woodlands CIQ,JB Sentral,327
2025-07-04,16:00,JB Sentral,Woodlands CIQ,321
2025-07-04,16:00,Woodlands CIQ,JB Sentral,321
2025-07-04,17:00,JB Sentral,Woodlands CIQ,321
2025-07-04,17:00,Woodlands CIQ,JB Sentral,320
2025-07-04,18:00,Woodlands CIQ,JB Sentral,321
2025-07-04,19:00,JB Sentral,Woodlands CIQ,324
2025-07-04,20:00,JB Sentral,Woodlands CIQ,320
2025-07-04,20:00,Woodlands CIQ,JB Sentral,321
2025-07-04,21:00,JB Sentral,Woodlands CIQ,320
2025-07-04,21:00,Woodlands CIQ,JB Sentral,318
2025-07-04,22:00,JB Sentral,Woodlands CIQ,321
2025-07-04,22:00,Woodlands CIQ,JB Sentral,321
2025-07-04,23:00,Woodlands CIQ,JB Sentral,320
2025-07-05,05:00,JB Sentral,Woodlands CIQ,166
2025-07-05,06:00,JB Sentral,Woodlands CIQ,289
2025-07-05,07:00,JB Sentral,Woodlands CIQ,434
2025-07-05,08:00,JB Sentral,Woodlands CIQ,324
2025-07-05,08:00,Woodlands CIQ,JB Sentral,321
2025-07-05,09:00,Woodlands CIQ,JB Sentral,321
2025-07-05,10:00,JB Sentral,Woodlands CIQ,320
2025-07-05,11:00,JB Sentral,Woodlands CIQ,230
2025-07-05,11:00,Woodlands CIQ,JB Sentral,324
2025-07-05,12:00,JB Sentral,Woodlands CIQ,262
2025-07-05,12:00,Woodlands CIQ,JB Sentral,321
2025-07-05,13:00,Woodlands CIQ,JB Sentral,322
2025-07-05,14:00,JB Sentral,Woodlands CIQ,322
2025-07-05,15:00,JB Sentral,Woodlands CIQ,325
2025-07-05,15:00,Woodlands CIQ,JB Sentral,323
2025-07-05,16:00,JB Sentral,Woodlands CIQ,321
2025-07-05,16:00,Woodlands CIQ,JB Sentral,322
2025-07-05,17:00,JB Sentral,Woodlands CIQ,321
2025-07-05,17:00,Woodlands CIQ,JB Sentral,325
2025-07-05,18:00,Woodlands CIQ,JB Sentral,325
2025-07-05,19:00,JB Sentral,Woodlands CIQ,320
2025-07-05,20:00,JB Sentral,Woodlands CIQ,320
2025-07-05,20:00,Woodlands CIQ,JB Sentral,213
2025-07-05,21:00,JB Sentral,Woodlands CIQ,321
2025-07-05,21:00,Woodlands CIQ,JB Sentral,237
2025-07-05,22:00,JB Sentral,Woodlands CIQ,320
2025-07-05,22:00,Woodlands CIQ,JB Sentral,167
2025-07-05,23:00,Woodlands CIQ,JB Sentral,90
2025-07-06,05:00,JB Sentral,Woodlands CIQ,118
2025-07-06,06:00,JB Sentral,Woodlands CIQ,148
2025-07-06,07:00,JB Sentral,Woodlands CIQ,322
2025-07-06,08:00,JB Sentral,Woodlands CIQ,321
2025-07-06,08:00,Woodlands CIQ,JB Sentral,321
2025-07-06,09:00,Woodlands CIQ,JB Sentral,321
2025-07-06,10:00,JB Sentral,Woodlands CIQ,325
2025-07-06,11:00,JB Sentral,Woodlands CIQ,321
2025-07-06,11:00,Woodlands CIQ,JB Sentral,325
2025-07-06,12:00,JB Sentral,Woodlands CIQ,321
2025-07-06,12:00,Woodlands CIQ,JB Sentral,324
2025-07-06,13:00,Woodlands CIQ,JB Sentral,326
2025-07-06,14:00,JB Sentral,Woodlands CIQ,321
2025-07-06,15:00,JB Sentral,Woodlands CIQ,322
2025-07-06,15:00,Woodlands CIQ,JB Sentral,324
2025-07-06,16:00,JB Sentral,Woodlands CIQ,320
2025-07-06,16:00,Woodlands CIQ,JB Sentral,190
2025-07-06,17:00,JB Sentral,Woodlands CIQ,321
2025-07-06,17:00,Woodlands CIQ,JB Sentral,122
2025-07-06,18:00,Woodlands CIQ,JB Sentral,104
2025-07-06,19:00,JB Sentral,Woodlands CIQ,321
2025-07-06,20:00,JB Sentral,Woodlands CIQ,320
2025-07-06,20:00,Woodlands CIQ,JB Sentral,99
2025-07-06,21:00,JB Sentral,Woodlands CIQ,321
2025-07-06,21:00,Woodlands CIQ,JB Sentral,140
2025-07-06,22:00,JB Sentral,Woodlands CIQ,320
2025-07-06,22:00,Woodlands CIQ,JB Sentral,61
2025-07-06,23:00,Woodlands CIQ,JB Sentral,34
2025-07-07,05:00,JB Sentral,Woodlands CIQ,640
2025-07-07,06:00,JB Sentral,Woodlands CIQ,640
2025-07-07,07:00,JB Sentral,Woodlands CIQ,640
2025-07-07,08:00,JB Sentral,Woodlands CIQ,321
2025-07-07,08:00,Woodlands CIQ,JB Sentral,320
2025-07-07,09:00,Woodlands CIQ,JB Sentral,321
2025-07-07,10:00,JB Sentral,Woodlands CIQ,323
2025-07-07,11:00,JB Sentral,Woodlands CIQ,324
2025-07-07,11:00,Woodlands CIQ,JB Sentral,321
2025-07-07,12:00,JB Sentral,Woodlands CIQ,324
2025-07-07,12:00,Woodlands CIQ,JB Sentral,321
2025-07-07,13:00,Woodlands CIQ,JB Sentral,224
2025-07-07,14:00,JB Sentral,Woodlands CIQ,324
2025-07-07,15:00,JB Sentral,Woodlands CIQ,322
2025-07-07,15:00,Woodlands CIQ,JB Sentral,88
2025-07-07,16:00,JB Sentral,Woodlands CIQ,322
2025-07-07,16:00,Woodlands CIQ,JB Sentral,126
2025-07-07,17:00,JB Sentral,Woodlands CIQ,321
2025-07-07,17:00,Woodlands CIQ,JB Sentral,179
2025-07-07,18:00,Woodlands CIQ,JB Sentral,320
2025-07-07,19:00,JB Sentral,Woodlands CIQ,322
2025-07-07,20:00,JB Sentral,Woodlands CIQ,320
2025-07-07,20:00,Woodlands CIQ,JB Sentral,320
2025-07-07,21:00,JB Sentral,Woodlands CIQ,321
2025-07-07,21:00,Woodlands CIQ,JB Sentral,200
2025-07-07,22:00,JB Sentral,Woodlands CIQ,322
2025-07-07,22:00,Woodlands CIQ,JB Sentral,105
2025-07-07,23:00,Woodlands CIQ,JB Sentral,43
2025-07-08,05:00,JB Sentral,Woodlands CIQ,640
2025-07-08,06:00,JB Sentral,Woodlands CIQ,640
2025-07-08,07:00,JB Sentral,Woodlands CIQ,640
2025-07-08,08:00,JB Sentral,Woodlands CIQ,320
2025-07-08,08:00,Woodlands CIQ,JB Sentral,322
2025-07-08,09:00,Woodlands CIQ,JB Sentral,321
2025-07-08,10:00,JB Sentral,Woodlands CIQ,320
2025-07-08,11:00,JB Sentral,Woodlands CIQ,205
2025-07-08,11:00,Woodlands CIQ,JB Sentral,320
2025-07-08,12:00,JB Sentral,Woodlands CIQ,188
2025-07-08,12:00,Woodlands CIQ,JB Sentral,324
2025-07-08,13:00,Woodlands CIQ,JB Sentral,170
2025-07-08,14:00,JB Sentral,Woodlands CIQ,242
2025-07-08,15:00,JB Sentral,Woodlands CIQ,324
2025-07-08,15:00,Woodlands CIQ,JB Sentral,97
2025-07-08,16:00,JB Sentral,Woodlands CIQ,320
2025-07-08,16:00,Woodlands CIQ,JB Sentral,98
2025-07-08,17:00,JB Sentral,Woodlands CIQ,322
2025-07-08,17:00,Woodlands CIQ,JB Sentral,185
2025-07-08,18:00,Woodlands CIQ,JB Sentral,320
2025-07-08,19:00,JB Sentral,Woodlands CIQ,321
2025-07-08,20:00,JB Sentral,Woodlands CIQ,321
2025-07-08,20:00,Woodlands CIQ,JB Sentral,321
2025-07-08,21:00,JB Sentral,Woodlands CIQ,321
2025-07-08,21:00,Woodlands CIQ,JB Sentral,235
2025-07-08,22:00,JB Sentral,Woodlands CIQ,192
2025-07-08,22:00,Woodlands CIQ,JB Sentral,101
2025-07-08,23:00,Woodlands CIQ,JB Sentral,33
2025-07-09,05:00,JB Sentral,Woodlands CIQ,640
2025-07-09,06:00,JB Sentral,Woodlands CIQ,640
2025-07-09,07:00,JB Sentral,Woodlands CIQ,640
2025-07-09,08:00,JB Sentral,Woodlands CIQ,321
2025-07-09,08:00,Woodlands CIQ,JB Sentral,320
2025-07-09,09:00,Woodlands CIQ,JB Sentral,321
2025-07-09,10:00,JB Sentral,Woodlands CIQ,299
2025-07-09,11:00,JB Sentral,Woodlands CIQ,171
2025-07-09,11:00,Woodlands CIQ,JB Sentral,322
2025-07-09,12:00,JB Sentral,Woodlands CIQ,160
2025-07-09,12:00,Woodlands CIQ,JB Sentral,321
2025-07-09,13:00,Woodlands CIQ,JB Sentral,168
2025-07-09,14:00,JB Sentral,Woodlands CIQ,178
2025-07-09,15:00,JB Sentral,Woodlands CIQ,292
2025-07-09,15:00,Woodlands CIQ,JB Sentral,74
2025-07-09,16:00,JB Sentral,Woodlands CIQ,322
2025-07-09,16:00,Woodlands CIQ,JB Sentral,77
2025-07-09,17:00,JB Sentral,Woodlands CIQ,321
2025-07-09,17:00,Woodlands CIQ,JB Sentral,161
2025-07-09,18:00,Woodlands CIQ,JB Sentral,320
2025-07-09,19:00,JB Sentral,Woodlands CIQ,322
2025-07-09,20:00,JB Sentral,Woodlands CIQ,320
2025-07-09,20:00,Woodlands CIQ,JB Sentral,320
2025-07-09,21:00,JB Sentral,Woodlands CIQ,323
2025-07-09,21:00,Woodlands CIQ,JB Sentral,248
2025-07-09,22:00,JB Sentral,Woodlands CIQ,190
2025-07-09,22:00,Woodlands CIQ,JB Sentral,136
2025-07-09,23:00,Woodlands CIQ,JB Sentral,54
2025-07-10,05:00,JB Sentral,Woodlands CIQ,640
2025-07-10,06:00,JB Sentral,Woodlands CIQ,640
2025-07-10,07:00,JB Sentral,Woodlands CIQ,640
2025-07-10,08:00,JB Sentral,Woodlands CIQ,320
2025-07-10,08:00,Woodlands CIQ,JB Sentral,322
2025-07-10,09:00,Woodlands CIQ,JB Sentral,320
2025-07-10,10:00,JB Sentral,Woodlands CIQ,291
2025-07-10,11:00,JB Sentral,Woodlands CIQ,199
2025-07-10,11:00,Woodlands CIQ,JB Sentral,326
2025-07-10,12:00,JB Sentral,Woodlands CIQ,178
2025-07-10,12:00,Woodlands CIQ,JB Sentral,324
2025-07-10,13:00,Woodlands CIQ,JB Sentral,266
2025-07-10,14:00,JB Sentral,Woodlands CIQ,205
2025-07-10,15:00,JB Sentral,Woodlands CIQ,322
2025-07-10,15:00,Woodlands CIQ,JB Sentral,127
2025-07-10,16:00,JB Sentral,Woodlands CIQ,326
2025-07-10,16:00,Woodlands CIQ,JB Sentral,135
2025-07-10,17:00,JB Sentral,Woodlands CIQ,323
2025-07-10,17:00,Woodlands CIQ,JB Sentral,264
2025-07-10,18:00,Woodlands CIQ,JB Sentral,320
2025-07-10,19:00,JB Sentral,Woodlands CIQ,322
2025-07-10,20:00,JB Sentral,Woodlands CIQ,321
2025-07-10,20:00,Woodlands CIQ,JB Sentral,320
2025-07-10,21:00,JB Sentral,Woodlands CIQ,320
2025-07-10,21:00,Woodlands CIQ,JB Sentral,325
2025-07-10,22:00,JB Sentral,Woodlands CIQ,161
2025-07-10,22:00,Woodlands CIQ,JB Sentral,321
2025-07-10,23:00,Woodlands CIQ,JB Sentral,74
2025-07-11,05:00,JB Sentral,Woodlands CIQ,640
2025-07-11,06:00,JB Sentral,Woodlands CIQ,640
2025-07-11,07:00,JB Sentral,Woodlands CIQ,640
2025-07-11,08:00,JB Sentral,Woodlands CIQ,320
2025-07-11,08:00,Woodlands CIQ,JB Sentral,327
2025-07-11,09:00,Woodlands CIQ,JB Sentral,321
2025-07-11,10:00,JB Sentral,Woodlands CIQ,264
2025-07-11,11:00,JB Sentral,Woodlands CIQ,164
2025-07-11,11:00,Woodlands CIQ,JB Sentral,325
2025-07-11,12:00,JB Sentral,Woodlands CIQ,184
2025-07-11,12:00,Woodlands CIQ,JB Sentral,325
2025-07-11,13:00,Woodlands CIQ,JB Sentral,327
2025-07-11,14:00,JB Sentral,Woodlands CIQ,225
2025-07-11,15:00,JB Sentral,Woodlands CIQ,268
2025-07-11,15:00,Woodlands CIQ,JB Sentral,326
2025-07-11,16:00,JB Sentral,Woodlands CIQ,323
2025-07-11,16:00,Woodlands CIQ,JB Sentral,322
2025-07-11,17:00,JB Sentral,Woodlands CIQ,321
2025-07-11,17:00,Woodlands CIQ,JB Sentral,321
2025-07-11,18:00,Woodlands CIQ,JB Sentral,322
2025-07-11,19:00,JB Sentral,Woodlands CIQ,322
2025-07-11,20:00,JB Sentral,Woodlands CIQ,325
2025-07-11,20:00,Woodlands CIQ,JB Sentral,320
2025-07-11,21:00,JB Sentral,Woodlands CIQ,323
2025-07-11,21:00,Woodlands CIQ,JB Sentral,322
2025-07-11,22:00,JB Sentral,Woodlands CIQ,324
