od_pair,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Bandar Tasek Selatan → Kampung Batu,4.0,0.0,0.0,0.0,0.0,14.0,50.0,86.0,36.0,18.0,18.0,43.0,49.0,58.0,86.0,99.0,121.0,116.0,104.0,81.0,89.0,61.0,45.0,21.0
Bandar Tasek Selatan → Kampung Dato Harun,0.0,0.0,0.0,0.0,0.0,5.0,14.0,9.0,3.0,1.0,4.0,2.0,0.0,5.0,2.0,10.0,6.0,20.0,42.0,25.0,23.0,5.0,3.0,0.0
Bandar Tasek Selatan → Kampung Raja Uda,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,0.0,0.0,1.0,4.0,4.0,5.0,0.0,9.0,14.0,10.0,8.0,22.0,14.0,8.0,3.0,0.0
Bandar Tasek Selatan → Kepong,0.0,0.0,0.0,0.0,0.0,7.0,13.0,13.0,8.0,3.0,6.0,9.0,14.0,10.0,12.0,26.0,14.0,29.0,36.0,29.0,16.0,12.0,3.0,0.0
Bandar Tasek Selatan → Kepong Sentral,0.0,0.0,0.0,0.0,0.0,6.0,15.0,15.0,11.0,6.0,6.0,5.0,22.0,11.0,13.0,11.0,17.0,20.0,21.0,26.0,15.0,6.0,8.0,0.0
Bandar Tasek Selatan → Klang,3.0,8.0,0.0,0.0,0.0,36.0,67.0,33.0,24.0,35.0,33.0,42.0,21.0,50.0,81.0,108.0,175.0,163.0,158.0,247.0,145.0,114.0,53.0,8.0
Bandar Tasek Selatan → Kuala Kubu Bharu,3.0,0.0,0.0,0.0,0.0,16.0,46.0,18.0,20.0,30.0,15.0,26.0,38.0,49.0,49.0,61.0,44.0,49.0,66.0,44.0,24.0,21.0,12.0,3.0
Bandar Tasek Selatan → Kuala Lumpur,1.0,1.0,0.0,0.0,0.0,23.0,142.0,263.0,301.0,122.0,146.0,114.0,157.0,84.0,164.0,74.0,102.0,78.0,55.0,42.0,55.0,73.0,42.0,23.0
Bandar Tasek Selatan → Kuang,0.0,0.0,0.0,0.0,2.0,7.0,33.0,26.0,14.0,8.0,21.0,10.0,22.0,27.0,24.0,47.0,49.0,63.0,42.0,38.0,32.0,17.0,9.0,8.0
Bandar Tasek Selatan → Labu,58.0,0.0,0.0,0.0,1.0,21.0,124.0,108.0,109.0,108.0,36.0,116.0,120.0,132.0,207.0,155.0,317.0,197.0,849.0,1489.0,428.0,205.0,209.0,125.0
Bandar Tasek Selatan → Midvalley,10.0,4.0,0.0,0.0,0.0,26.0,1452.0,7413.0,14259.0,9536.0,3203.0,1992.0,1505.0,1581.0,1582.0,1016.0,993.0,1027.0,1142.0,825.0,346.0,178.0,76.0,71.0
Bandar Tasek Selatan → Nilai,341.0,13.0,5.0,7.0,26.0,237.0,1184.0,938.0,985.0,1045.0,474.0,1002.0,1189.0,943.0,1585.0,1343.0,2305.0,1660.0,3344.0,4320.0,2254.0,1610.0,842.0,948.0
Bandar Tasek Selatan → Padang Jawa,0.0,1.0,0.0,0.0,0.0,7.0,18.0,12.0,2.0,11.0,6.0,4.0,15.0,6.0,32.0,22.0,47.0,39.0,59.0,61.0,32.0,21.0,23.0,2.0
Bandar Tasek Selatan → Pantai Dalam,0.0,0.0,0.0,0.0,0.0,2.0,7.0,8.0,16.0,3.0,1.0,0.0,3.0,2.0,5.0,3.0,3.0,23.0,35.0,23.0,11.0,5.0,1.0,0.0
Bandar Tasek Selatan → Pelabuhan Klang Selatan,0.0,0.0,0.0,0.0,1.0,8.0,22.0,11.0,7.0,6.0,10.0,7.0,7.0,12.0,24.0,37.0,48.0,51.0,42.0,48.0,40.0,9.0,19.0,10.0
Bandar Tasek Selatan → Penalty,0.0,0.0,0.0,0.0,0.0,0.0,62.0,31.0,3.0,0.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Bandar Tasek Selatan → Petaling,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,65.0,129.0,8.0,6.0,4.0,4.0,0.0
Bandar Tasek Selatan → Pulau Sebang (Tampin),30.0,16.0,2.0,5.0,15.0,111.0,495.0,559.0,293.0,296.0,890.0,320.0,543.0,596.0,553.0,854.0,896.0,953.0,941.0,1275.0,1426.0,505.0,288.0,108.0
Bandar Tasek Selatan → Putra,1.0,0.0,0.0,0.0,0.0,12.0,58.0,61.0,41.0,17.0,51.0,30.0,34.0,51.0,67.0,52.0,31.0,41.0,45.0,80.0,67.0,56.0,35.0,11.0
Bandar Tasek Selatan → Rasa,0.0,0.0,0.0,0.0,0.0,7.0,23.0,7.0,19.0,13.0,3.0,13.0,20.0,25.0,17.0,20.0,32.0,23.0,91.0,41.0,19.0,37.0,11.0,3.0
Bandar Tasek Selatan → Rawang,2.0,0.0,0.0,2.0,2.0,67.0,267.0,143.0,110.0,90.0,145.0,149.0,204.0,246.0,260.0,295.0,302.0,322.0,442.0,287.0,213.0,190.0,65.0,53.0
Bandar Tasek Selatan → Rembau,6.0,5.0,0.0,1.0,3.0,26.0,184.0,184.0,92.0,95.0,227.0,123.0,201.0,150.0,187.0,268.0,384.0,199.0,492.0,702.0,611.0,149.0,141.0,21.0
Bandar Tasek Selatan → Salak Selatan,1.0,1.0,0.0,0.0,0.0,0.0,59.0,40.0,22.0,20.0,58.0,46.0,37.0,19.0,55.0,55.0,51.0,53.0,52.0,45.0,26.0,28.0,22.0,12.0
Bandar Tasek Selatan → Segambut,0.0,0.0,0.0,0.0,1.0,4.0,19.0,18.0,14.0,3.0,4.0,12.0,16.0,27.0,19.0,17.0,23.0,30.0,27.0,28.0,17.0,16.0,4.0,0.0
Bandar Tasek Selatan → Senawang,135.0,10.0,0.0,2.0,4.0,19.0,302.0,254.0,247.0,243.0,156.0,274.0,429.0,343.0,505.0,385.0,649.0,472.0,978.0,1432.0,1402.0,704.0,488.0,256.0
Bandar Tasek Selatan → Sentul,1.0,1.0,0.0,0.0,2.0,4.0,45.0,46.0,45.0,17.0,25.0,13.0,26.0,29.0,31.0,29.0,64.0,35.0,43.0,30.0,43.0,31.0,25.0,10.0
Bandar Tasek Selatan → Seputeh,1.0,0.0,0.0,0.0,0.0,1.0,47.0,82.0,385.0,107.0,51.0,53.0,31.0,28.0,67.0,53.0,48.0,61.0,77.0,60.0,44.0,36.0,24.0,22.0
Bandar Tasek Selatan → Serdang,2.0,0.0,1.0,2.0,1.0,109.0,743.0,1032.0,1630.0,986.0,294.0,505.0,415.0,690.0,653.0,703.0,895.0,1597.0,2377.0,1417.0,462.0,622.0,412.0,168.0
Bandar Tasek Selatan → Seremban,723.0,35.0,11.0,6.0,17.0,209.0,1713.0,1419.0,1765.0,2395.0,1354.0,2475.0,2775.0,2772.0,3947.0,2723.0,4332.0,2973.0,4471.0,5870.0,4111.0,3192.0,2434.0,1313.0
Bandar Tasek Selatan → Serendah,0.0,0.0,0.0,1.0,0.0,8.0,39.0,19.0,26.0,16.0,17.0,17.0,17.0,36.0,23.0,34.0,38.0,39.0,57.0,42.0,20.0,53.0,19.0,13.0
Bandar Tasek Selatan → Seri Setia,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,1.0,0.0,6.0,4.0,3.0,5.0,0.0,1.0,5.0,13.0,25.0,16.0,13.0,5.0,3.0,0.0
Bandar Tasek Selatan → Setia Jaya,0.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,5.0,6.0,2.0,7.0,6.0,8.0,4.0,9.0,9.0,26.0,17.0,16.0,11.0,1.0,1.0
Bandar Tasek Selatan → Shah Alam,0.0,3.0,0.0,0.0,0.0,11.0,33.0,22.0,14.0,17.0,31.0,17.0,26.0,26.0,34.0,58.0,71.0,77.0,102.0,96.0,52.0,55.0,27.0,4.0
Bandar Tasek Selatan → Subang Jaya,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,4.0,0.0,5.0,3.0,1.0,3.0,7.0,7.0,8.0,10.0,19.0,14.0,21.0,4.0,2.0,0.0
Bandar Tasek Selatan → Sungai Buloh,0.0,0.0,0.0,0.0,1.0,44.0,121.0,74.0,49.0,28.0,36.0,72.0,67.0,60.0,100.0,110.0,104.0,127.0,153.0,102.0,109.0,57.0,28.0,6.0
Bandar Tasek Selatan → Sungai Gadut,196.0,9.0,0.0,0.0,0.0,23.0,214.0,168.0,184.0,205.0,156.0,169.0,349.0,309.0,434.0,276.0,435.0,451.0,646.0,1319.0,1193.0,603.0,539.0,378.0
Bandar Tasek Selatan → Taman Wahyu,1.0,0.0,0.0,0.0,2.0,13.0,122.0,322.0,201.0,32.0,43.0,59.0,80.0,83.0,116.0,108.0,184.0,156.0,173.0,210.0,166.0,98.0,79.0,40.0
Bandar Tasek Selatan → Tanjong Malim,14.0,10.0,0.0,3.0,2.0,35.0,185.0,92.0,106.0,135.0,117.0,142.0,152.0,239.0,233.0,230.0,275.0,269.0,240.0,203.0,170.0,137.0,84.0,43.0
Bandar Tasek Selatan → Telok Gadong,0.0,1.0,0.0,0.0,0.0,4.0,11.0,5.0,2.0,0.0,0.0,1.0,0.0,6.0,10.0,8.0,12.0,11.0,11.0,24.0,11.0,5.0,6.0,3.0
Bandar Tasek Selatan → Telok Pulai,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,1.0,4.0,1.0,4.0,1.0,3.0,2.0,8.0,12.0,8.0,21.0,14.0,8.0,9.0,1.0
Bandar Tasek Selatan → Tiroi,92.0,0.0,1.0,0.0,2.0,10.0,121.0,89.0,75.0,184.0,48.0,135.0,130.0,164.0,365.0,173.0,349.0,298.0,656.0,1039.0,613.0,728.0,489.0,214.0
Bandar Tasek Selatan → UKM,35.0,11.0,9.0,6.0,18.0,190.0,1324.0,1484.0,1231.0,369.0,562.0,787.0,1099.0,1321.0,1710.0,1800.0,1780.0,1666.0,3508.0,3524.0,2073.0,1654.0,1040.0,573.0
Bandar Tasek Selatan → Unknown,0.0,0.0,0.0,0.0,0.0,1.0,17.0,11.0,11.0,9.0,11.0,9.0,9.0,10.0,13.0,11.0,14.0,11.0,17.0,12.0,8.0,1.0,3.0,1.0
Bangi → Abdullah Hukum,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,6.0,3.0,7.0,5.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0
Bangi → Angkasapuri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Bangi → Bandar Tasek Selatan,8.0,6.0,4.0,0.0,3.0,24.0,1775.0,6633.0,3198.0,1659.0,1675.0,1152.0,891.0,692.0,1049.0,959.0,1037.0,1185.0,1175.0,1133.0,1083.0,590.0,283.0,64.0
Bangi → Bangi,1.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,13.0,14.0,15.0,14.0,15.0,13.0,6.0,21.0,8.0,16.0,16.0,17.0,25.0,7.0,7.0,5.0
Bangi → Bank Negara,0.0,0.0,1.0,0.0,2.0,6.0,329.0,1828.0,2802.0,530.0,214.0,173.0,165.0,71.0,83.0,57.0,60.0,48.0,39.0,39.0,69.0,39.0,3.0,4.0
Bangi → Batang Benar,0.0,0.0,0.0,0.0,0.0,1.0,20.0,23.0,16.0,169.0,15.0,24.0,30.0,15.0,20.0,35.0,46.0,65.0,50.0,54.0,39.0,14.0,7.0,12.0
Bangi → Batang Kali,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,7.0,8.0,3.0,3.0,9.0,3.0,5.0,5.0,6.0,10.0,15.0,14.0,5.0,4.0,1.0
Bangi → Batu Caves,20.0,5.0,13.0,0.0,5.0,6.0,89.0,197.0,174.0,169.0,172.0,139.0,159.0,124.0,151.0,172.0,200.0,183.0,202.0,197.0,158.0,110.0,73.0,74.0
Bangi → Batu Kentonmen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,12.0,4.0,15.0,5.0,13.0,4.0,5.0,8.0,16.0,10.0,16.0,15.0,17.0,8.0,6.0,2.0
Bangi → Batu Tiga,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,3.0,1.0,4.0,5.0,8.0,5.0,1.0,5.0,1.0,0.0
Bangi → Bukit Badak,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,3.0,4.0,3.0,9.0,6.0,2.0,1.0,1.0,0.0
Bangi → Jalan Kastam,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
Bangi → Jalan Templer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,7.0,2.0,0.0,0.0
Bangi → KL Sentral,20.0,19.0,6.0,1.0,8.0,107.0,4187.0,14051.0,15301.0,6868.0,3612.0,2004.0,1901.0,1634.0,1898.0,1629.0,1474.0,1603.0,1266.0,1287.0,799.0,634.0,266.0,129.0
Bangi → Kajang,11.0,7.0,2.0,0.0,0.0,138.0,9051.0,24759.0,6981.0,3351.0,2651.0,2576.0,3065.0,1938.0,1623.0,1586.0,1600.0,1666.0,1873.0,1090.0,962.0,445.0,191.0,17.0
Bangi → Kajang 2,0.0,1.0,0.0,0.0,0.0,0.0,51.0,117.0,39.0,55.0,72.0,59.0,71.0,58.0,39.0,68.0,63.0,76.0,95.0,35.0,42.0,25.0,7.0,0.0
Bangi → Kampung Batu,3.0,0.0,0.0,0.0,0.0,1.0,24.0,64.0,51.0,21.0,35.0,28.0,28.0,32.0,39.0,40.0,54.0,40.0,53.0,39.0,35.0,39.0,29.0,15.0
Bangi → Kampung Dato Harun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,6.0,2.0,2.0,6.0,11.0,4.0,4.0,3.0,1.0,0.0
Bangi → Kampung Raja Uda,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,4.0,5.0,0.0,11.0,0.0,2.0,2.0,2.0,1.0,1.0
Bangi → Kepong,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,7.0,5.0,1.0,1.0,8.0,1.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0
Bangi → Kepong Sentral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,5.0,5.0,2.0,6.0,2.0,4.0,5.0,1.0,2.0,2.0,0.0
Bangi → Klang,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,11.0,6.0,16.0,11.0,18.0,9.0,13.0,13.0,18.0,12.0,20.0,39.0,15.0,13.0,18.0,2.0
Bangi → Kuala Kubu Bharu,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,8.0,4.0,4.0,6.0,6.0,6.0,11.0,9.0,18.0,5.0,4.0,5.0,2.0,0.0
Bangi → Kuala Lumpur,4.0,0.0,1.0,4.0,14.0,143.0,94.0,899.0,1676.0,594.0,315.0,217.0,250.0,94.0,173.0,95.0,119.0,111.0,110.0,51.0,35.0,20.0,11.0,3.0
Bangi → Kuang,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,7.0,4.0,2.0,3.0,6.0,5.0,5.0,4.0,4.0,7.0,9.0,2.0,0.0,1.0,1.0
Bangi → Labu,1.0,0.0,0.0,0.0,1.0,0.0,12.0,17.0,6.0,6.0,7.0,16.0,6.0,30.0,22.0,11.0,30.0,29.0,37.0,39.0,16.0,13.0,8.0,6.0
Bangi → Midvalley,0.0,1.0,0.0,0.0,0.0,25.0,1086.0,3212.0,3996.0,3075.0,1414.0,890.0,585.0,491.0,372.0,376.0,285.0,291.0,242.0,127.0,103.0,68.0,19.0,12.0
Bangi → Nilai,4.0,0.0,0.0,0.0,0.0,3.0,57.0,85.0,115.0,77.0,76.0,96.0,111.0,80.0,79.0,119.0,193.0,169.0,338.0,206.0,90.0,61.0,32.0,23.0
Bangi → Padang Jawa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,6.0,1.0,2.0,3.0,7.0,3.0,11.0,12.0,7.0,22.0,36.0,7.0,12.0,14.0,1.0
Bangi → Pantai Dalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,8.0,3.0,4.0,5.0,0.0,0.0
Bangi → Pelabuhan Klang Selatan,1.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,4.0,6.0,7.0,4.0,9.0,6.0,9.0,9.0,11.0,4.0,0.0,14.0,10.0,6.0,0.0,0.0
Bangi → Penalty,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bangi → Petaling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0
Bangi → Pulau Sebang (Tampin),6.0,6.0,3.0,3.0,1.0,4.0,79.0,102.0,99.0,65.0,116.0,77.0,110.0,100.0,143.0,154.0,183.0,176.0,178.0,195.0,118.0,59.0,25.0,15.0
Bangi → Putra,1.0,0.0,0.0,0.0,0.0,5.0,67.0,150.0,544.0,130.0,172.0,111.0,103.0,56.0,83.0,57.0,39.0,77.0,34.0,30.0,24.0,30.0,20.0,6.0
Bangi → Rasa,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,2.0,1.0,5.0,2.0,0.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0
Bangi → Rawang,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,18.0,50.0,19.0,28.0,40.0,30.0,31.0,37.0,30.0,29.0,40.0,39.0,17.0,18.0,16.0,5.0
Bangi → Rembau,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,36.0,17.0,37.0,29.0,26.0,31.0,24.0,43.0,79.0,41.0,101.0,92.0,61.0,30.0,10.0,3.0
Bangi → Salak Selatan,0.0,0.0,0.0,0.0,0.0,16.0,79.0,297.0,35.0,45.0,21.0,17.0,27.0,25.0,30.0,30.0,39.0,26.0,46.0,47.0,30.0,25.0,6.0,3.0
Bangi → Segambut,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,5.0,0.0,4.0,2.0,5.0,3.0,0.0,4.0,3.0,3.0,1.0,0.0
Bangi → Senawang,5.0,0.0,0.0,0.0,0.0,0.0,36.0,29.0,42.0,42.0,33.0,57.0,70.0,82.0,49.0,45.0,94.0,80.0,117.0,111.0,56.0,63.0,30.0,10.0
Bangi → Sentul,0.0,0.0,0.0,0.0,0.0,0.0,22.0,45.0,132.0,37.0,26.0,29.0,20.0,20.0,26.0,41.0,39.0,62.0,51.0,45.0,50.0,33.0,19.0,11.0
Bangi → Seputeh,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,9.0,10.0,7.0,18.0,5.0,2.0,11.0,12.0,5.0,11.0,7.0,4.0,5.0,10.0,3.0,3.0
Bangi → Serdang,2.0,0.0,0.0,1.0,0.0,21.0,157.0,443.0,348.0,228.0,133.0,128.0,99.0,83.0,130.0,112.0,91.0,179.0,133.0,120.0,86.0,40.0,14.0,4.0
Bangi → Seremban,24.0,5.0,2.0,2.0,1.0,2.0,197.0,340.0,449.0,375.0,272.0,468.0,327.0,456.0,467.0,345.0,541.0,344.0,548.0,362.0,199.0,198.0,129.0,65.0
Bangi → Serendah,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,4.0,9.0,5.0,4.0,14.0,12.0,6.0,6.0,18.0,22.0,18.0,13.0,5.0,16.0,3.0,3.0
Bangi → Seri Setia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
Bangi → Setia Jaya,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,19.0,5.0,1.0,0.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,2.0,3.0,3.0,0.0,0.0
Bangi → Shah Alam,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,7.0,2.0,6.0,6.0,4.0,10.0,10.0,20.0,19.0,14.0,38.0,38.0,24.0,18.0,12.0,4.0
Bangi → Subang Jaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0
Bangi → Sungai Buloh,1.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,10.0,7.0,21.0,14.0,21.0,16.0,10.0,26.0,22.0,25.0,20.0,19.0,18.0,11.0,1.0,1.0
Bangi → Sungai Gadut,6.0,0.0,0.0,0.0,0.0,0.0,25.0,21.0,28.0,15.0,30.0,39.0,36.0,38.0,38.0,35.0,48.0,51.0,60.0,71.0,42.0,48.0,36.0,12.0
Bangi → Taman Wahyu,1.0,0.0,0.0,0.0,0.0,0.0,37.0,319.0,62.0,18.0,18.0,17.0,25.0,21.0,32.0,41.0,83.0,94.0,64.0,44.0,50.0,41.0,11.0,7.0
Bangi → Tanjong Malim,3.0,0.0,0.0,1.0,0.0,0.0,16.0,16.0,19.0,14.0,16.0,23.0,20.0,20.0,16.0,17.0,30.0,12.0,17.0,38.0,15.0,17.0,16.0,8.0
Bangi → Telok Gadong,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,3.0,0.0
Bangi → Telok Pulai,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,11.0,15.0,13.0,9.0,0.0
Bangi → Tiroi,1.0,0.0,0.0,0.0,0.0,0.0,33.0,26.0,104.0,17.0,3.0,12.0,10.0,13.0,20.0,12.0,21.0,19.0,32.0,30.0,21.0,12.0,9.0,0.0
Bangi → UKM,0.0,0.0,0.0,0.0,0.0,0.0,50.0,205.0,138.0,73.0,69.0,41.0,52.0,46.0,69.0,60.0,60.0,58.0,109.0,47.0,49.0,15.0,17.0,1.0
Bangi → Unknown,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,3.0,2.0,7.0,1.0,2.0,1.0,2.0,4.0,7.0,11.0,12.0,9.0,3.0,1.0,1.0,0.0
Bank Negara → Abdullah Hukum,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,4.0,5.0,18.0,43.0,26.0,6.0,12.0,0.0,0.0
Bank Negara → Angkasapuri,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,6.0,3.0,1.0,0.0,0.0
Bank Negara → Bandar Tasek Selatan,0.0,0.0,0.0,0.0,2.0,7.0,14.0,20.0,13.0,14.0,14.0,30.0,39.0,22.0,40.0,20.0,40.0,104.0,275.0,30.0,19.0,3.0,5.0,1.0
Bank Negara → Bangi,1.0,0.0,0.0,0.0,0.0,7.0,126.0,66.0,94.0,56.0,27.0,38.0,68.0,52.0,154.0,155.0,238.0,568.0,1507.0,3084.0,474.0,217.0,80.0,31.0
Bank Negara → Bank Negara,1.0,0.0,1.0,2.0,0.0,0.0,10.0,5.0,5.0,1.0,9.0,9.0,9.0,9.0,11.0,11.0,13.0,13.0,11.0,25.0,11.0,8.0,4.0,3.0
Bank Negara → Batang Benar,10.0,0.0,0.0,0.0,0.0,2.0,21.0,15.0,10.0,25.0,9.0,21.0,18.0,20.0,45.0,65.0,68.0,225.0,408.0,1205.0,395.0,148.0,33.0,32.0
Bank Negara → Batang Kali,1.0,0.0,0.0,0.0,0.0,0.0,76.0,78.0,65.0,61.0,48.0,38.0,49.0,92.0,150.0,128.0,186.0,292.0,2024.0,1734.0,314.0,357.0,144.0,49.0
Bank Negara → Batu Caves,62.0,38.0,15.0,2.0,11.0,5.0,1165.0,1005.0,2056.0,3492.0,4995.0,3868.0,3247.0,2469.0,1791.0,1679.0,1658.0,2649.0,3949.0,2702.0,1415.0,820.0,423.0,301.0
Bank Negara → Batu Kentonmen,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,8.0,4.0,15.0,71.0,12.0,6.0,24.0,47.0,44.0,16.0,40.0,73.0,23.0,7.0
Bank Negara → Batu Tiga,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,7.0,8.0,8.0,7.0,5.0,6.0,5.0,27.0,358.0,284.0,60.0,26.0,13.0,1.0
Bank Negara → Bukit Badak,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,28.0,35.0,273.0,68.0,10.0,7.0,2.0
Bank Negara → Jalan Kastam,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0
Bank Negara → Jalan Templer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,35.0,28.0,3.0,5.0,0.0,0.0
Bank Negara → KL Sentral,3.0,4.0,0.0,1.0,2.0,74.0,298.0,241.0,256.0,153.0,276.0,289.0,608.0,658.0,572.0,658.0,1346.0,3096.0,2372.0,664.0,215.0,99.0,42.0,8.0
Bank Negara → Kajang,9.0,2.0,0.0,1.0,0.0,0.0,35.0,20.0,7.0,13.0,18.0,16.0,21.0,46.0,59.0,66.0,95.0,410.0,983.0,467.0,261.0,99.0,24.0,14.0
Bank Negara → Kajang 2,0.0,1.0,2.0,0.0,0.0,1.0,8.0,5.0,0.0,7.0,5.0,7.0,12.0,71.0,52.0,27.0,46.0,108.0,769.0,428.0,32.0,25.0,8.0,3.0
Bank Negara → Kampung Batu,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,28.0,16.0,18.0,11.0,31.0,39.0,32.0,49.0,107.0,335.0,349.0,104.0,63.0,81.0,107.0,37.0
Bank Negara → Kampung Dato Harun,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,1.0,8.0,5.0,3.0,10.0,106.0,442.0,356.0,81.0,33.0,8.0,0.0
Bank Negara → Kampung Raja Uda,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,41.0,24.0,275.0,296.0,83.0,38.0,9.0
Bank Negara → Kepong,0.0,0.0,0.0,0.0,0.0,0.0,43.0,9.0,413.0,29.0,29.0,35.0,57.0,63.0,60.0,74.0,104.0,742.0,738.0,496.0,234.0,24.0,11.0,0.0
Bank Negara → Kepong Sentral,1.0,0.0,0.0,0.0,0.0,0.0,33.0,18.0,23.0,21.0,38.0,22.0,28.0,50.0,70.0,50.0,123.0,445.0,780.0,320.0,88.0,103.0,34.0,0.0
